time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","AWS - App. Wind Speed","TWS - True Wind Speed","AWA - App. Wind Angle","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","GPS Satellites","GPS HAcc"
"2023-03-07 08:23:16.1","2023-03-07 11:16:16.692",29.549265,34.961765,100.07,0.03436171,100.04,,,,,,0.6,-33.11,14,1.035
"2023-03-07 08:23:17.1","2023-03-07 11:16:16.692",29.549265,34.961766,100.09,0.08014867,100.09,,,,,,0.6,-33.1,14,1.034
"2023-03-07 08:23:18.1","2023-03-07 11:16:16.692",29.549266,34.961765,99.96,0.03333844,99.96,,,,,,0.59,-33.09,13,1.033
"2023-03-07 08:23:19.1","2023-03-07 11:16:16.693",29.549266,34.961765,99.9,0.03285221,99.91,,,,,,0.62,-33.11,13,1.032
"2023-03-07 08:23:20.1","2023-03-07 11:16:16.693",29.549266,34.961765,99.93,0.03170304,99.92,,,,,,0.63,-33.11,13,1.033
"2023-03-07 08:23:21.1","2023-03-07 11:16:16.693",29.549267,34.961765,100.08,0.02281005,100.08,,,,,,0.62,-33.1,13,1.032
"2023-03-07 08:23:22.1","2023-03-07 11:16:16.694",29.549267,34.961765,99.86,0.02857989,99.88,,,,,,0.62,-33.09,13,1.032
"2023-03-07 08:23:23.1","2023-03-07 11:16:16.694",29.549267,34.961765,99.97,0.02616861,99.95,,,,,,0.63,-33.08,13,1.033
"2023-03-07 08:23:24.1","2023-03-07 11:16:16.694",29.549268,34.961766,99.96,0.0196784,99.95,,,,,,0.6,-33.09,14,1.033
"2023-03-07 08:23:25.1","2023-03-07 11:16:16.695",29.549269,34.961766,99.85,0.02262529,99.87,,,,,,0.62,-33.1,14,1.032
"2023-03-07 08:23:26.1","2023-03-07 11:16:16.695",29.549269,34.961766,99.9,0.04877678,99.9,,,,,,0.6,-33.09,14,1.033
"2023-03-07 08:23:27.1","2023-03-07 11:16:16.695",29.549269,34.961767,99.82,0.04600779,99.84,,,,,,0.59,-33.07,14,1.034
"2023-03-07 08:23:28.1","2023-03-07 11:16:16.695",29.549269,34.961767,99.81,0.04770016,99.8,,,,,,0.58,-33.09,14,1.034
"2023-03-07 08:23:29.1","2023-03-07 11:16:16.696",29.549270,34.961767,99.81,0.03130492,99.82,,,,,,0.62,-33.1,13,1.039
"2023-03-07 08:23:30.1","2023-03-07 11:16:16.696",29.549270,34.961767,99.81,0.04683348,99.82,,,,,,0.58,-33.09,13,1.045
"2023-03-07 08:23:31.1","2023-03-07 11:16:16.696",29.549270,34.961766,99.86,0.04435304,99.86,,,,,,0.57,-33.09,13,1.047
"2023-03-07 08:23:32.1","2023-03-07 11:16:16.696",29.549271,34.961766,99.95,0.03530413,99.93,,,,,,0.57,-33.1,13,1.049
"2023-03-07 08:23:33.1","2023-03-07 11:16:16.697",29.549271,34.961766,100.03,0.03111341,100.01,,,,,,0.6,-33.08,13,1.052
"2023-03-07 08:23:34.1","2023-03-07 11:16:16.697",29.549271,34.961765,100.02,0.03117862,100.04,,,,,,0.62,-33.09,13,1.054
"2023-03-07 08:23:35.1","2023-03-07 11:16:16.697",29.549271,34.961765,99.93,0.0329329,99.93,,,,,,0.58,-33.1,13,1.057
"2023-03-07 08:23:36.1","2023-03-07 11:16:16.713",29.549272,34.961764,99.82,0.04237776,99.82,,,,,,0.58,-33.12,12,1.06
"2023-03-07 08:23:37.1","2023-03-07 11:16:16.714",29.549272,34.961763,99.79,0.0301566,99.79,,,,,,0.58,-33.11,13,1.065
"2023-03-07 08:23:38.1","2023-03-07 11:16:16.715",29.549272,34.961762,99.96,0.0282246,99.95,,,,,,0.62,-33.12,15,1.071
"2023-03-07 08:23:39.1","2023-03-07 11:16:16.715",29.549272,34.961760,99.99,0.03225409,99.98,,,,,,0.62,-33.09,15,1.075
"2023-03-07 08:23:40.1","2023-03-07 11:16:16.716",29.549272,34.961759,100.03,0.04258797,100.02,,,,,,0.59,-33.09,15,1.079
"2023-03-07 08:23:41.1","2023-03-07 11:16:16.716",29.549273,34.961758,100.17,0.02960775,100.15,,,,,,0.6,-33.1,15,1.084
"2023-03-07 08:23:42.1","2023-03-07 11:16:16.717",29.549273,34.961758,100.14,0.02747403,100.15,,,,,,0.62,-33.11,15,1.087
"2023-03-07 08:23:43.1","2023-03-07 11:16:16.717",29.549273,34.961757,100.1,0.03267775,100.1,,,,,,0.64,-33.11,15,1.089
"2023-03-07 08:23:44.1","2023-03-07 11:16:16.718",29.549273,34.961757,100.17,0.05234232,100.18,,,,,,0.63,-33.1,15,1.091
"2023-03-07 08:23:45.1","2023-03-07 11:16:16.718",29.549273,34.961757,100.11,0.04092931,100.11,,,,,,0.6,-33.1,15,1.092
"2023-03-07 08:23:46.1","2023-03-07 11:16:16.718",29.549273,34.961756,99.95,0.02271153,99.98,,,,,,0.57,-33.1,15,1.094
"2023-03-07 08:23:47.1","2023-03-07 11:16:16.719",29.549273,34.961757,99.93,0.02901843,99.92,,,,,,0.59,-33.11,14,1.096
"2023-03-07 08:23:48","2023-03-07 11:16:16.719",29.549274,34.961757,99.99,0.03798789,99.98,,,,,,0.58,-33.1,15,1.097
"2023-03-07 08:23:49.1","2023-03-07 11:16:16.719",29.549274,34.961758,100.07,0.04274951,100.07,,,,,,0.57,-33.09,15,1.099
"2023-03-07 08:23:50.1","2023-03-07 11:16:16.72",29.549274,34.961758,99.95,0.0374369,99.95,,,,,,0.57,-33.08,14,1.102
"2023-03-07 08:23:51.1","2023-03-07 11:16:16.72",29.549275,34.961758,99.99,0.02961836,99.99,,,,,,0.56,-33.09,13,1.104
"2023-03-07 08:23:52.1","2023-03-07 11:16:16.721",29.549275,34.961759,100.02,0.02740213,100.01,,,,,,0.56,-33.09,14,1.107
"2023-03-07 08:23:53.1","2023-03-07 11:16:16.721",29.549275,34.961759,100.06,0.03008047,100.07,,,,,,0.56,-33.1,14,1.11
"2023-03-07 08:23:54.1","2023-03-07 11:16:16.721",29.549275,34.961760,100,0.02978867,100.01,,,,,,0.57,-33.09,14,1.113
"2023-03-07 08:23:55.1","2023-03-07 11:16:16.722",29.549275,34.961760,99.87,0.02127706,99.87,,,,,,0.57,-33.09,15,1.115
"2023-03-07 08:23:56.1","2023-03-07 11:16:16.722",29.549275,34.961760,99.98,0.02224269,99.97,,,,,,0.57,-33.1,14,1.117
"2023-03-07 08:23:57.1","2023-03-07 11:16:16.722",29.549275,34.961761,100.09,0.03401566,100.08,,,,,,0.6,-33.09,14,1.12
"2023-03-07 08:23:58.1","2023-03-07 11:16:16.723",29.549276,34.961761,100.12,0.03775252,100.1,,,,,,0.6,-33.09,14,1.123
"2023-03-07 08:23:59.1","2023-03-07 11:16:16.723",29.549276,34.961762,100.17,0.03712531,100.17,,,,,,0.58,-33.09,15,1.126
"2023-03-07 08:24:00.1","2023-03-07 11:16:16.723",29.549276,34.961762,99.96,0.028374,99.98,,,,,,0.59,-33.11,14,1.128
"2023-03-07 08:24:01.1","2023-03-07 11:16:16.724",29.549276,34.961763,100.03,0.03362208,100.02,,,,,,0.58,-33.09,15,1.13
"2023-03-07 08:24:02.1","2023-03-07 11:16:16.724",29.549276,34.961763,100.09,0.03442889,100.09,,,,,,0.6,-33.08,14,1.132
"2023-03-07 08:24:03.1","2023-03-07 11:16:16.724",29.549276,34.961764,100.15,0.03366695,100.15,,,,,,0.6,-33.11,14,1.133
"2023-03-07 08:24:04.1","2023-03-07 11:16:16.725",29.549276,34.961764,100.17,0.0276776,100.14,,,,,,0.57,-33.11,14,1.135
"2023-03-07 08:24:05.1","2023-03-07 11:16:16.725",29.549277,34.961765,100.11,0.03401033,100.13,,,,,,0.58,-33.12,14,1.137
"2023-03-07 08:24:06.1","2023-03-07 11:16:16.725",29.549277,34.961765,99.96,0.02532713,99.95,,,,,,0.63,-33.11,14,1.138
"2023-03-07 08:24:07.1","2023-03-07 11:16:16.726",29.549277,34.961766,100.13,0.03227607,100.12,,,,,,0.62,-33.1,15,1.139
"2023-03-07 08:24:08.1","2023-03-07 11:16:16.726",29.549277,34.961766,100.02,0.03675922,100.06,,,,,,0.64,-33.1,15,1.138
"2023-03-07 08:24:09.1","2023-03-07 11:16:16.727",29.549277,34.961766,99.92,0.0236263,99.91,,,,,,0.62,-33.1,14,1.137
"2023-03-07 08:24:10.1","2023-03-07 11:16:16.727",29.549277,34.961767,99.92,0.02542457,99.92,,,,,,0.63,-33.11,14,1.138
"2023-03-07 08:24:11.1","2023-03-07 11:16:16.727",29.549277,34.961767,99.88,0.03248852,99.88,,,,,,0.63,-33.1,14,1.139
"2023-03-07 08:24:12.1","2023-03-07 11:16:16.728",29.549278,34.961767,99.88,0.03430358,99.88,,,,,,0.62,-33.08,14,1.139
"2023-03-07 08:24:13.1","2023-03-07 11:16:16.728",29.549278,34.961768,100.01,0.029799,100,,,,,,0.65,-33.1,14,1.14
"2023-03-07 08:24:14.1","2023-03-07 11:16:16.729",29.549278,34.961768,99.91,0.07223676,99.92,,,,,,0.64,-33.09,14,1.141
"2023-03-07 08:24:15.1","2023-03-07 11:16:16.729",29.549278,34.961768,99.92,0.02380439,99.93,,,,,,0.62,-33.09,14,1.142
"2023-03-07 08:24:16.1","2023-03-07 11:16:16.729",29.549278,34.961768,99.69,0.03412108,99.7,,,,,,0.62,-33.1,14,1.143
"2023-03-07 08:24:17.1","2023-03-07 11:16:16.73",29.549278,34.961769,99.7,0.03798088,99.69,,,,,,0.62,-33.09,14,1.144
"2023-03-07 08:24:18.1","2023-03-07 11:16:16.73",29.549278,34.961769,99.85,0.02907511,99.85,,,,,,0.6,-33.11,14,1.144
"2023-03-07 08:24:19.1","2023-03-07 11:16:16.731",29.549278,34.961769,99.89,0.04282101,99.87,,,,,,0.56,-33.11,14,1.145
"2023-03-07 08:24:20.1","2023-03-07 11:16:16.731",29.549278,34.961770,99.99,0.02318699,99.99,,,,,,0.59,-33.12,14,1.146
"2023-03-07 08:24:21.1","2023-03-07 11:16:16.731",29.549278,34.961770,99.79,0.03130009,99.8,,,,,,0.59,-33.11,14,1.146
"2023-03-07 08:24:22.1","2023-03-07 11:16:16.732",29.549278,34.961770,99.9,0.02095408,99.89,,,,,,0.56,-33.1,14,1.148
"2023-03-07 08:24:23.1","2023-03-07 11:16:16.732",29.549278,34.961770,99.9,0.03866577,99.91,,,,,,0.55,-33.1,14,1.148
"2023-03-07 08:24:24.1","2023-03-07 11:16:16.732",29.549278,34.961770,99.84,0.03082335,99.82,,,,,,0.56,-33.1,14,1.149
"2023-03-07 08:24:25.1","2023-03-07 11:16:16.733",29.549278,34.961769,99.98,0.03723201,99.97,,,,,,0.57,-33.09,14,1.15
"2023-03-07 08:24:26.1","2023-03-07 11:16:16.733",29.549278,34.961769,99.89,0.03896295,99.92,,,,,,0.58,-33.07,14,1.151
"2023-03-07 08:24:27.1","2023-03-07 11:16:16.733",29.549278,34.961769,99.76,0.0563479,99.76,,,,,,0.59,-33.07,14,1.152
"2023-03-07 08:24:28.1","2023-03-07 11:16:16.733",29.549278,34.961769,99.88,0.03545034,99.87,,,,,,0.58,-33.09,14,1.153
"2023-03-07 08:24:29","2023-03-07 11:16:16.733",29.549278,34.961768,99.92,0.0341537,99.91,,,,,,0.57,-33.09,14,1.155
"2023-03-07 08:24:30.1","2023-03-07 11:16:16.734",29.549278,34.961767,99.74,0.04408338,99.76,,,,,,0.56,-33.11,14,1.157
"2023-03-07 08:24:31.1","2023-03-07 11:16:16.734",29.549277,34.961767,99.85,0.02815536,99.82,,,,,,0.58,-33.1,14,1.16
"2023-03-07 08:24:32.1","2023-03-07 11:16:16.734",29.549277,34.961766,99.89,0.02873214,99.87,,,,,,0.58,-33.08,14,1.163
"2023-03-07 08:24:33.1","2023-03-07 11:16:16.734",29.549277,34.961766,99.99,0.02355787,100,,,,,,0.58,-33.1,15,1.165
"2023-03-07 08:24:34.1","2023-03-07 11:16:16.735",29.549276,34.961765,99.86,0.02680798,99.87,,,,,,0.63,-33.09,15,1.168
"2023-03-07 08:24:35.1","2023-03-07 11:16:16.735",29.549276,34.961765,99.86,0.03645908,99.86,,,,,,0.59,-33.09,14,1.17
"2023-03-07 08:24:36.1","2023-03-07 11:16:16.791",29.549276,34.961764,99.91,0.0444229,99.9,,,,,,0.58,-33.1,14,1.173
"2023-03-07 08:24:37.1","2023-03-07 11:16:16.792",29.549276,34.961764,99.99,0.04409342,99.98,,,,,,0.58,-33.09,14,1.177
"2023-03-07 08:24:38.1","2023-03-07 11:16:16.792",29.549275,34.961763,99.82,0.0349089,99.84,,,,,,0.58,-33.09,15,1.179
"2023-03-07 08:24:39.1","2023-03-07 11:16:16.793",29.549275,34.961763,99.88,0.03066693,99.88,,,,,,0.58,-33.1,15,1.176
"2023-03-07 08:24:40.1","2023-03-07 11:16:16.793",29.549275,34.961763,99.7,0.02498622,99.71,,,,,,0.59,-33.09,15,1.172
"2023-03-07 08:24:41.1","2023-03-07 11:16:16.793",29.549275,34.961763,99.73,0.02794997,99.74,,,,,,0.57,-33.09,15,1.169
"2023-03-07 08:24:42.1","2023-03-07 11:16:16.794",29.549275,34.961763,99.62,0.02730513,99.64,,,,,,0.55,-33.09,15,1.164
"2023-03-07 08:24:43.1","2023-03-07 11:16:16.794",29.549274,34.961762,99.54,0.03542071,99.54,,,,,,0.57,-33.07,15,1.167
"2023-03-07 08:24:44.1","2023-03-07 11:16:16.795",29.549274,34.961762,99.75,0.03169921,99.73,,,,,,0.58,-33.09,15,1.17
"2023-03-07 08:24:45.1","2023-03-07 11:16:16.795",29.549274,34.961761,99.86,0.02050104,99.86,,,,,,0.58,-33.11,15,1.172
"2023-03-07 08:24:46.1","2023-03-07 11:16:16.795",29.549274,34.961761,100.07,0.03523071,100.04,,,,,,0.59,-33.11,14,1.174
"2023-03-07 08:24:47.1","2023-03-07 11:16:16.796",29.549273,34.961760,100.06,0.02630274,100.06,,,,,,0.56,-33.1,14,1.176
"2023-03-07 08:24:48.1","2023-03-07 11:16:16.796",29.549273,34.961760,99.99,0.03413454,99.99,,,,,,0.58,-33.1,14,1.172
"2023-03-07 08:24:49.1","2023-03-07 11:16:16.796",29.549274,34.961760,100.06,0.03717133,100.04,,,,,,0.58,-33.1,14,1.173
"2023-03-07 08:24:50.1","2023-03-07 11:16:16.797",29.549274,34.961759,100.03,0.04345212,100.03,,,,,,0.57,-33.1,14,1.175
"2023-03-07 08:24:51.1","2023-03-07 11:16:16.798",29.549274,34.961758,100.02,0.02829786,100.01,,,,,,0.56,-33.11,14,1.171
"2023-03-07 08:24:52.1","2023-03-07 11:16:16.798",29.549274,34.961757,100.02,0.03049671,100.02,,,,,,0.58,-33.12,14,1.168
"2023-03-07 08:24:53.1","2023-03-07 11:16:16.798",29.549274,34.961756,99.98,0.03941278,99.97,,,,,,0.58,-33.1,14,1.164
"2023-03-07 08:24:54.1","2023-03-07 11:16:16.799",29.549274,34.961755,100.03,0.03995763,100.04,,,,,,0.57,-33.09,14,1.162
"2023-03-07 08:24:55.1","2023-03-07 11:16:16.799",29.549274,34.961754,99.97,0.06565357,99.98,,,,,,0.57,-33.09,14,1.161
"2023-03-07 08:24:56.1","2023-03-07 11:16:16.8",29.549274,34.961753,99.89,0.04229759,99.88,,,,,,0.56,-33.1,14,1.159
"2023-03-07 08:24:57.1","2023-03-07 11:16:16.8",29.549274,34.961752,99.98,0.03374027,99.98,,,,,,0.55,-33.1,15,1.156
"2023-03-07 08:24:58.1","2023-03-07 11:16:16.801",29.549273,34.961751,100.07,0.03178755,100.04,,,,,,0.58,-33.12,14,1.154
"2023-03-07 08:24:59.1","2023-03-07 11:16:16.801",29.549273,34.961751,100.03,0.02486381,100.04,,,,,,0.57,-33.14,14,1.152
"2023-03-07 08:25:00.1","2023-03-07 11:16:16.801",29.549273,34.961750,100.12,0.02747002,100.11,,,,,,0.56,-33.12,14,1.15
"2023-03-07 08:25:01.1","2023-03-07 11:16:16.801",29.549273,34.961750,100.04,0.03004016,100.08,,,,,,0.58,-33.11,14,1.149
"2023-03-07 08:25:02.1","2023-03-07 11:16:16.802",29.549273,34.961749,99.89,0.0301836,99.9,,,,,,0.62,-33.12,14,1.148
"2023-03-07 08:25:03.1","2023-03-07 11:16:16.802",29.549273,34.961749,99.87,0.03152088,99.88,,,,,,0.59,-33.11,14,1.146
"2023-03-07 08:25:04.1","2023-03-07 11:16:16.802",29.549273,34.961749,99.92,0.02838404,99.91,,,,,,0.57,-33.1,14,1.145
"2023-03-07 08:25:05.1","2023-03-07 11:16:16.803",29.549273,34.961748,100.01,0.02332855,100.01,,,,,,0.58,-33.11,14,1.144
"2023-03-07 08:25:06.1","2023-03-07 11:16:16.803",29.549273,34.961748,99.96,0.03399142,99.97,,,,,,0.58,-33.1,14,1.143
"2023-03-07 08:25:07.1","2023-03-07 11:16:16.804",29.549273,34.961748,99.88,0.03498903,99.88,,,,,,0.58,-33.1,14,1.142
"2023-03-07 08:25:08.1","2023-03-07 11:16:16.804",29.549273,34.961747,99.81,0.02883665,99.81,,,,,,0.59,-33.08,15,1.141
"2023-03-07 08:25:09.1","2023-03-07 11:16:16.804",29.549273,34.961747,99.95,0.0627173,99.93,,,,,,0.59,-33.09,15,1.139
"2023-03-07 08:25:10","2023-03-07 11:16:16.805",29.549273,34.961746,99.99,0.03732597,99.99,,,,,,0.58,-33.11,15,1.137
"2023-03-07 08:25:11.1","2023-03-07 11:16:16.805",29.549273,34.961746,99.9,0.0217281,99.91,,,,,,0.59,-33.1,15,1.135
"2023-03-07 08:25:12.1","2023-03-07 11:16:16.805",29.549273,34.961745,99.81,0.02510469,99.82,,,,,,0.57,-33.1,15,1.133
"2023-03-07 08:25:13.1","2023-03-07 11:16:16.806",29.549273,34.961744,99.75,0.0301495,99.73,,,,,,0.57,-33.11,14,1.134
"2023-03-07 08:25:14.1","2023-03-07 11:16:16.806",29.549273,34.961744,99.8,0.02461102,99.79,,,,,,0.56,-33.1,14,1.132
"2023-03-07 08:25:15.1","2023-03-07 11:16:16.807",29.549273,34.961743,99.87,0.03228571,99.88,,,,,,0.58,-33.09,15,1.132
"2023-03-07 08:25:16.1","2023-03-07 11:16:16.807",29.549273,34.961743,99.99,0.02761117,99.98,,,,,,0.57,-33.11,15,1.132
"2023-03-07 08:25:17.1","2023-03-07 11:16:16.807",29.549273,34.961743,99.92,0.03604637,99.9,,,,,,0.57,-33.09,15,1.132
"2023-03-07 08:25:18.1","2023-03-07 11:16:16.808",29.549273,34.961743,99.98,0.0242864,99.98,,,,,,0.55,-33.11,15,1.131
"2023-03-07 08:25:19.1","2023-03-07 11:16:16.808",29.549273,34.961742,99.98,0.03356313,99.98,,,,,,0.55,-33.1,15,1.13
"2023-03-07 08:25:20.1","2023-03-07 11:16:16.808",29.549273,34.961742,99.92,0.03147675,99.91,,,,,,0.55,-33.1,15,1.129
"2023-03-07 08:25:21.1","2023-03-07 11:16:16.808",29.549273,34.961742,99.97,0.02976204,99.98,,,,,,0.58,-33.09,15,1.128
"2023-03-07 08:25:22.1","2023-03-07 11:16:16.809",29.549273,34.961742,100.03,0.02841578,100.02,,,,,,0.57,-33.08,15,1.128
"2023-03-07 08:25:23.1","2023-03-07 11:16:16.809",29.549273,34.961741,100.04,0.03547026,100.04,,,,,,0.57,-33.08,15,1.128
"2023-03-07 08:25:24.1","2023-03-07 11:16:16.809",29.549273,34.961741,99.98,0.02875065,99.98,,,,,,0.57,-33.09,15,1.13
"2023-03-07 08:25:25.1","2023-03-07 11:16:16.81",29.549273,34.961741,99.81,0.03340364,99.85,,,,,,0.6,-33.1,15,1.136
"2023-03-07 08:25:26.1","2023-03-07 11:16:16.817",29.549273,34.961740,99.75,0.01965376,99.76,,,,,,0.6,-33.1,15,1.142
"2023-03-07 08:25:27.1","2023-03-07 11:16:16.817",29.549273,34.961739,99.77,0.02675845,99.76,,,,,,0.6,-33.1,16,1.146
"2023-03-07 08:25:28.1","2023-03-07 11:16:16.818",29.549272,34.961738,99.76,0.03562341,99.77,,,,,,0.58,-33.1,16,1.148
"2023-03-07 08:25:29.1","2023-03-07 11:16:16.818",29.549272,34.961737,99.95,0.03791432,99.91,,,,,,0.6,-33.11,15,1.153
"2023-03-07 08:25:30.099","2023-03-07 11:16:16.818",29.549272,34.961736,100.06,0.02999192,100.07,,,,,,0.63,-33.09,15,1.158
"2023-03-07 08:25:31.099","2023-03-07 11:16:16.819",29.549272,34.961736,99.91,0.02266416,99.91,,,,,,0.6,-33.09,15,1.164
"2023-03-07 08:25:32.099","2023-03-07 11:16:16.819",29.549272,34.961735,99.98,0.02321984,99.98,,,,,,0.58,-33.1,15,1.171
"2023-03-07 08:25:33.099","2023-03-07 11:16:16.819",29.549272,34.961734,100,0.02599527,100,,,,,,0.57,-33.09,15,1.177
"2023-03-07 08:25:34.099","2023-03-07 11:16:16.82",29.549271,34.961733,99.89,0.03910533,99.9,,,,,,0.55,-33.11,15,1.184
"2023-03-07 08:25:35.099","2023-03-07 11:16:16.82",29.549271,34.961732,99.91,0.07784972,99.91,,,,,,0.57,-33.1,15,1.188
"2023-03-07 08:25:36.099","2023-03-07 11:16:16.879",29.549271,34.961731,99.99,0.03516314,99.98,,,,,,0.59,-33.09,15,1.191
"2023-03-07 08:25:37.099","2023-03-07 11:16:16.88",29.549271,34.961730,99.89,0.03196834,99.91,,,,,,0.62,-33.08,15,1.194
"2023-03-07 08:25:38.099","2023-03-07 11:16:16.88",29.549270,34.961729,99.78,0.03140792,99.77,,,,,,0.62,-33.08,15,1.198
"2023-03-07 08:25:39.099","2023-03-07 11:16:16.881",29.549270,34.961729,99.92,0.04168319,99.91,,,,,,0.62,-33.09,15,1.202
"2023-03-07 08:25:40.099","2023-03-07 11:16:16.881",29.549270,34.961728,99.89,0.03885467,99.9,,,,,,0.58,-33.1,15,1.207
"2023-03-07 08:25:41.099","2023-03-07 11:16:16.881",29.549269,34.961728,99.89,0.02425949,99.9,,,,,,0.56,-33.09,14,1.214
"2023-03-07 08:25:42.099","2023-03-07 11:16:16.881",29.549269,34.961728,99.87,0.0242227,99.89,,,,,,0.56,-33.08,14,1.222
"2023-03-07 08:25:43.099","2023-03-07 11:16:16.882",29.549269,34.961728,99.95,0.02083271,99.91,,,,,,0.54,-33.09,14,1.229
"2023-03-07 08:25:44.099","2023-03-07 11:16:16.882",29.549269,34.961728,100.03,0.03638846,100.03,,,,,,0.56,-33.09,14,1.237
"2023-03-07 08:25:45.099","2023-03-07 11:16:16.882",29.549269,34.961729,99.93,0.05983615,99.93,,,,,,0.56,-33.1,14,1.245
"2023-03-07 08:25:46.099","2023-03-07 11:16:16.882",29.549269,34.961729,99.92,0.04417844,99.95,,,,,,0.57,-33.12,15,1.254
"2023-03-07 08:25:47.099","2023-03-07 11:16:16.883",29.549269,34.961729,99.98,0.04477296,99.96,,,,,,0.58,-33.11,15,1.26
"2023-03-07 08:25:48.099","2023-03-07 11:16:16.883",29.549269,34.961729,100.09,0.03342348,100.08,,,,,,0.58,-33.09,15,1.266
"2023-03-07 08:25:49.099","2023-03-07 11:16:16.883",29.549269,34.961730,100.14,0.06143699,100.14,,,,,,0.57,-33.08,15,1.271
"2023-03-07 08:25:50.099","2023-03-07 11:16:16.883",29.549269,34.961730,100.04,0.04803623,100.07,,,,,,0.55,-33.09,15,1.276
"2023-03-07 08:25:50.999","2023-03-07 11:16:16.883",29.549269,34.961730,100,0.03855082,99.98,,,,,,0.56,-33.1,15,1.282
"2023-03-07 08:25:52.099","2023-03-07 11:16:16.883",29.549268,34.961730,99.97,0.06093121,99.99,,,,,,0.58,-33.12,15,1.286
"2023-03-07 08:25:53.099","2023-03-07 11:16:16.884",29.549268,34.961730,99.97,0.03337163,99.95,,,,,,0.56,-33.09,16,1.288
"2023-03-07 08:25:54.099","2023-03-07 11:16:16.884",29.549268,34.961731,100.08,0.02776628,100.08,,,,,,0.55,-33.09,16,1.289
"2023-03-07 08:25:55.099","2023-03-07 11:16:16.884",29.549268,34.961731,99.93,0.03551056,99.93,,,,,,0.57,-33.05,15,1.295
"2023-03-07 08:25:56.099","2023-03-07 11:16:16.884",29.549268,34.961731,100,0.06021004,99.99,,,,,,0.56,-33.1,15,1.3
"2023-03-07 08:25:57.099","2023-03-07 11:16:16.884",29.549268,34.961732,100.03,0.02669962,100.03,,,,,,0.58,-33.1,15,1.305
"2023-03-07 08:25:58.099","2023-03-07 11:16:16.885",29.549267,34.961732,100.02,0.04187829,100.03,,,,,,0.62,-33.11,15,1.309
"2023-03-07 08:25:59.099","2023-03-07 11:16:16.885",29.549267,34.961732,100.01,0.03128184,100.03,,,,,,0.62,-33.11,15,1.312
"2023-03-07 08:26:00.099","2023-03-07 11:16:16.885",29.549267,34.961733,99.91,0.03899108,99.91,,,,,,0.6,-33.11,15,1.317
"2023-03-07 08:26:01.099","2023-03-07 11:16:16.885",29.549267,34.961733,99.97,0.03377357,99.95,,,,,,0.62,-33.1,15,1.321
"2023-03-07 08:26:02.099","2023-03-07 11:16:16.886",29.549266,34.961733,100.03,0.04044108,100.04,,,,,,0.6,-33.1,15,1.324
"2023-03-07 08:26:03.099","2023-03-07 11:16:16.886",29.549266,34.961734,99.81,0.04838213,99.82,,,,,,0.57,-33.11,15,1.328
"2023-03-07 08:26:04.099","2023-03-07 11:16:16.886",29.549266,34.961734,99.82,0.04790372,99.81,,,,,,0.6,-33.12,15,1.329
"2023-03-07 08:26:05.099","2023-03-07 11:16:16.886",29.549266,34.961734,99.95,0.0302024,99.93,,,,,,0.57,-33.1,15,1.328
"2023-03-07 08:26:06.099","2023-03-07 11:16:16.886",29.549266,34.961734,99.81,0.04215433,99.84,,,,,,0.58,-33.11,15,1.327
"2023-03-07 08:26:07.099","2023-03-07 11:16:16.887",29.549265,34.961734,99.68,0.05712894,99.68,,,,,,0.57,-33.1,15,1.326
"2023-03-07 08:26:08.099","2023-03-07 11:16:16.887",29.549265,34.961734,99.58,0.0427543,99.59,,,,,,0.57,-33.09,15,1.326
"2023-03-07 08:26:09.099","2023-03-07 11:16:16.887",29.549265,34.961734,99.74,0.05345032,99.71,,,,,,0.59,-33.11,15,1.325
"2023-03-07 08:26:10.099","2023-03-07 11:16:16.887",29.549265,34.961734,99.84,0.03791127,99.84,,,,,,0.59,-33.12,15,1.325
"2023-03-07 08:26:11.099","2023-03-07 11:16:16.887",29.549264,34.961734,99.91,0.03290958,99.9,,,,,,0.6,-33.12,15,1.325
"2023-03-07 08:26:12.099","2023-03-07 11:16:16.887",29.549264,34.961734,99.87,0.03067679,99.87,,,,,,0.57,-33.09,15,1.325
"2023-03-07 08:26:13.099","2023-03-07 11:16:16.888",29.549263,34.961734,99.64,0.0315646,99.66,,,,,,0.56,-33.1,16,1.324
"2023-03-07 08:26:14.099","2023-03-07 11:16:16.888",29.549263,34.961734,99.7,0.02797493,99.69,,,,,,0.56,-33.1,15,1.317
"2023-03-07 08:26:15.099","2023-03-07 11:16:16.888",29.549263,34.961734,99.78,0.02702935,99.79,,,,,,0.57,-33.08,16,1.312
"2023-03-07 08:26:16.099","2023-03-07 11:16:16.888",29.549262,34.961734,99.77,0.03600033,99.76,,,,,,0.55,-33.14,16,1.306
"2023-03-07 08:26:17.099","2023-03-07 11:16:16.888",29.549262,34.961734,99.97,0.02593106,99.95,,,,,,0.55,-33.14,16,1.298
"2023-03-07 08:26:18.099","2023-03-07 11:16:16.889",29.549262,34.961734,99.89,0.03652972,99.91,,,,,,0.54,-33.12,16,1.293
"2023-03-07 08:26:19.099","2023-03-07 11:16:16.889",29.549262,34.961734,99.75,0.04277008,99.74,,,,,,0.55,-33.11,14,1.292
"2023-03-07 08:26:20.099","2023-03-07 11:16:16.889",29.549261,34.961734,99.68,0.02903973,99.7,,,,,,0.57,-33.08,14,1.295
